
2550,Blake Griffin,9200,PF,32.67,LAC,2015-11-24,LAC,DEN,2015-11-24 210000,33,39.00,9600,45.98
2557,Chris Paul,8900,PG,33.00,LAC,2015-11-24,LAC,DEN,2015-11-24 210000,28,38.40,8900,35.90
1821,John Wall,8800,PG,33.00,WAS,2015-11-24,IND,WAS,2015-11-24 190000,30,22.30,9100,32.93
1816,Paul Millsap,8600,PF,33.00,ATL,2015-11-24,BOS,ATL,2015-11-24 200000,31,42.30,8500,37.99
3766,Jimmy Butler,8400,SG,38.67,CHI,2015-11-24,CHI,POR,2015-11-24 220000,36,36.40,8000,37.59
1863,Marc Gasol,7800,C,37.00,MEM,2015-11-24,DAL,MEM,2015-11-24 200000,36,36.00,7500,33.39
1848,Pau Gasol,7800,PF,29.00,CHI,2015-11-24,CHI,POR,2015-11-24 220000,28,30.80,7800,31.09
1965,Draymond Green,7600,PF,32.00,GSW,2015-11-24,LAL,GSW,2015-11-24 223000,30,37.90,7800,30.04
1820,Isaiah Thomas,7600,PG,31.00,BOS,2015-11-24,BOS,ATL,2015-11-24 200000,26,18.00,7500,33.61
2592,DeAndre Jordan,7600,C,35.00,LAC,2015-11-24,LAC,DEN,2015-11-24 210000,26,45.70,7400,35.42
1827,Al Horford,7400,C,32.33,ATL,2015-11-24,BOS,ATL,2015-11-24 200000,26,21.80,7500,37.18
693,Kobe Bryant,7200,SG,29.00,LAL,2015-11-24,LAL,GSW,2015-11-24 223000,24,15.20,7200,26.05
1823,Jeff Teague,7100,PG,31.00,ATL,2015-11-24,BOS,ATL,2015-11-24 200000,25,30.50,7200,30.75
1817,Derrick Rose,7000,PG,31.33,CHI,2015-11-24,CHI,POR,2015-11-24 220000,34,28.80,7000,27.23
1907,Danilo Gallinari,6900,SF,34.00,DEN,2015-11-24,LAC,DEN,2015-11-24 210000,36,44.10,7000,30.85
2572,Bradley Beal,6900,SG,33.00,WAS,2015-11-24,IND,WAS,2015-11-24 190000,34,32.30,7300,28.59
1840,Zach Randolph,6900,PF,29.00,MEM,2015-11-24,DAL,MEM,2015-11-24 200000,0,0.00,6900,24.39
1836,Mike Conley,6900,PG,32.00,MEM,2015-11-24,DAL,MEM,2015-11-24 200000,29,35.60,6700,31.13
1843,Deron Williams,6700,PG,31.00,DAL,2015-11-24,DAL,MEM,2015-11-24 200000,33,13.90,6600,26.20
686,Monta Ellis,6700,SG,31.00,IND,2015-11-24,IND,WAS,2015-11-24 190000,35,20.50,6700,25.03
3875,C.J. McCollum,6600,SG,34.33,POR,2015-11-24,CHI,POR,2015-11-24 220000,35,28.40,6400,28.16
682,Dirk Nowitzki,6500,PF,29.00,DAL,2015-11-24,DAL,MEM,2015-11-24 200000,28,30.00,6700,26.88
1826,Klay Thompson,6500,SG,35.00,GSW,2015-11-24,LAL,GSW,2015-11-24 223000,27,18.60,6300,29.95
3803,George Hill,6300,PG,30.00,IND,2015-11-24,IND,WAS,2015-11-24 190000,32,26.30,6300,24.90
1193476,Emmanuel Mudiay,6200,PG,29.00,DEN,2015-11-24,LAC,DEN,2015-11-24 210000,23,15.60,6100,23.92
1981,Zaza Pachulia,6200,C,30.00,DAL,2015-11-24,DAL,MEM,2015-11-24 200000,28,28.50,6000,28.80
751,Al-Farouq Aminu,6000,SF,33.67,POR,2015-11-24,CHI,POR,2015-11-24 220000,21,13.70,6000,27.51
1872,Jared Sullinger,6000,PF,26.33,BOS,2015-11-24,BOS,ATL,2015-11-24 200000,21,16.00,6000,32.16
1871,Avery Bradley,6000,SG,31.67,BOS,2015-11-24,BOS,ATL,2015-11-24 200000,29,35.20,5800,23.88
1972,Mason Plumlee,6000,C,31.00,POR,2015-11-24,CHI,POR,2015-11-24 220000,35,35.90,5700,30.34
730,Julius Randle,5800,PF,28.33,LAL,2015-11-24,LAL,GSW,2015-11-24 223000,24,21.20,5700,23.47
755,Jordan Clarkson,5800,PG,33.33,LAL,2015-11-24,LAL,GSW,2015-11-24 223000,26,7.40,5900,28.31
1880,Marcin Gortat,5800,C,26.00,WAS,2015-11-24,IND,WAS,2015-11-24 190000,23,32.30,5900,25.35
2029,Otto Porter,5800,SF,32.33,WAS,2015-11-24,IND,WAS,2015-11-24 190000,24,19.10,5700,23.64
3878,Nikola Mirotic,5700,SF,24.00,CHI,2015-11-24,CHI,POR,2015-11-24 220000,29,23.10,5400,19.79
1881,Harrison Barnes,5500,SF,32.67,GSW,2015-11-24,LAL,GSW,2015-11-24 223000,23,10.90,5400,24.40
2020,Will Barton,5400,SG,24.33,DEN,2015-11-24,LAC,DEN,2015-11-24 210000,19,2.60,5300,24.27
1854,Evan Turner,5400,SF,26.67,BOS,2015-11-24,BOS,ATL,2015-11-24 200000,25,21.30,5300,24.02
1886,Roy Hibbert,5400,C,27.00,LAL,2015-11-24,LAL,GSW,2015-11-24 223000,23,13.70,5400,19.82
1193504,D'Angelo Russell,5200,PG,29.00,LAL,2015-11-24,LAL,GSW,2015-11-24 223000,25,20.00,5100,24.28
704,Jordan Hill,5200,C,24.67,IND,2015-11-24,IND,WAS,2015-11-24 190000,25,19.50,4800,20.43
754,Jae Crowder,5100,SF,29.00,BOS,2015-11-24,BOS,ATL,2015-11-24 200000,25,12.60,5400,23.07
2008,Dennis Schroder,5000,PG,22.00,ATL,2015-11-24,BOS,ATL,2015-11-24 200000,19,11.80,5100,20.06
1955,Andre Iguodala,4900,SF,28.00,GSW,2015-11-24,LAL,GSW,2015-11-24 223000,21,24.80,4700,23.07
1917,C.J. Miles,4900,SF,27.00,IND,2015-11-24,IND,WAS,2015-11-24 190000,32,40.10,4800,23.14
1867,Wesley Matthews,4800,SG,31.67,DAL,2015-11-24,DAL,MEM,2015-11-24 200000,32,21.80,4700,19.67
1962,Andrew Bogut,4800,C,18.33,GSW,2015-11-24,LAL,GSW,2015-11-24 223000,20,23.40,4800,20.75
692,Chandler Parsons,4800,SF,22.33,DAL,2015-11-24,DAL,MEM,2015-11-24 200000,24,16.00,4900,16.68
1908,Louis Williams,4700,SG,25.00,LAL,2015-11-24,LAL,GSW,2015-11-24 223000,22,9.20,4700,18.74
2011,Ian Mahinmi,4700,C,25.67,IND,2015-11-24,IND,WAS,2015-11-24 190000,22,23.80,4800,17.78
1889,Amir Johnson,4700,C,25.00,BOS,2015-11-24,BOS,ATL,2015-11-24 200000,21,13.90,5000,21.54
1847,Rodney Stuckey,4700,SG,22.00,IND,2015-11-24,IND,WAS,2015-11-24 190000,23,8.90,4700,17.62
1899,Kyle Korver,4600,SG,30.00,ATL,2015-11-24,BOS,ATL,2015-11-24 200000,33,25.90,4800,17.25
2044,Dwight Powell,4600,PF,22.00,DAL,2015-11-24,DAL,MEM,2015-11-24 200000,20,18.10,4600,21.74
2571,Jamal Crawford,4600,SG,22.00,LAC,2015-11-24,LAC,DEN,2015-11-24 210000,24,23.60,4800,17.18
1846,Jeff Green,4500,SF,30.00,MEM,2015-11-24,DAL,MEM,2015-11-24 200000,34,34.90,4300,21.11
2587,J.J. Redick,4500,SG,28.00,LAC,2015-11-24,LAC,DEN,2015-11-24 210000,28,20.40,4500,17.81
1866,Joakim Noah,4400,C,19.33,CHI,2015-11-24,CHI,POR,2015-11-24 220000,20,18.70,4700,17.96
717,Ed Davis,4400,PF,21.33,POR,2015-11-24,CHI,POR,2015-11-24 220000,35,36.60,4500,19.07
2696,Nene Hilario,4300,PF,20.00,WAS,2015-11-24,IND,WAS,2015-11-24 190000,22,25.40,4100,14.11
2006,Festus Ezeli,4300,C,18.67,GSW,2015-11-24,LAL,GSW,2015-11-24 223000,15,18.90,4400,20.33
1193478,Nikola Jokic,4300,C,28.00,DEN,2015-11-24,LAC,DEN,2015-11-24 210000,24,25.20,4000,25.62
694,Jameer Nelson,4300,PG,24.00,DEN,2015-11-24,LAC,DEN,2015-11-24 210000,24,6.70,4600,15.77
1923,Mario Chalmers,4300,PG,19.67,MEM,2015-11-24,DAL,MEM,2015-11-24 200000,20,27.20,4400,17.12
1884,Taj Gibson,4200,PF,24.33,CHI,2015-11-24,CHI,POR,2015-11-24 220000,17,21.90,4400,17.04
1882,Ramon Sessions,4200,PG,17.33,WAS,2015-11-24,IND,WAS,2015-11-24 190000,17,16.70,3900,14.17
10489,Gary Harris,4100,SG,29.67,DEN,2015-11-24,LAC,DEN,2015-11-24 210000,34,18.10,4100,19.71
1932,Tony Allen,4000,SG,22.00,MEM,2015-11-24,DAL,MEM,2015-11-24 200000,30,20.30,4200,15.53
3894,Lavoy Allen,4000,PF,21.00,IND,2015-11-24,IND,WAS,2015-11-24 190000,14,4.60,3800,15.21
1877,J.J. Hickson,4000,PF,21.00,DEN,2015-11-24,LAC,DEN,2015-11-24 210000,19,18.00,4200,18.54
1831,Josh Smith,3900,PF,16.33,LAC,2015-11-24,LAC,DEN,2015-11-24 210000,18,19.20,3900,18.26
1950,Thabo Sefolosha,3900,SF,26.33,ATL,2015-11-24,BOS,ATL,2015-11-24 200000,26,38.90,3800,20.96
6528,David Lee,3900,PF,12.67,BOS,2015-11-24,BOS,ATL,2015-11-24 200000,25,22.70,4200,11.71
1940,Courtney Lee,3900,SG,27.33,MEM,2015-11-24,DAL,MEM,2015-11-24 200000,17,2.40,3900,16.48
1927,Tim Hardaway Jr.,3900,SG,0.00,ATL,2015-11-24,BOS,ATL,2015-11-24 200000,12,4.50,3900,0.00
1904,Kris Humphries,3800,PF,22.00,WAS,2015-11-24,IND,WAS,2015-11-24 190000,8,0.20,4000,16.57
1902,Kelly Olynyk,3800,C,19.00,BOS,2015-11-24,BOS,ATL,2015-11-24 200000,15,7.40,3800,15.64
2042,Darrell Arthur,3800,PF,31.00,DEN,2015-11-24,LAC,DEN,2015-11-24 210000,29,15.50,3500,20.75
2598,Matt Barnes,3800,SF,12.00,MEM,2015-11-24,DAL,MEM,2015-11-24 200000,37,28.90,3500,8.56
1885,Kirk Hinrich,3800,SG,15.00,CHI,2015-11-24,CHI,POR,2015-11-24 220000,25,8.70,3700,8.16
2026,Chase Budinger,3700,SF,15.00,IND,2015-11-24,IND,WAS,2015-11-24 190000,15,9.70,3700,10.02
1945,Jason Thompson,3700,PF,0.67,GSW,2015-11-24,LAL,GSW,2015-11-24 223000,12,11.90,3700,0.62
710,Austin Rivers,3700,PG,22.00,LAC,2015-11-24,LAC,DEN,2015-11-24 210000,19,7.60,3800,14.42
758,Ryan Kelly,3700,SF,0.00,LAL,2015-11-24,LAL,GSW,2015-11-24 223000,6,7.90,3700,0.00
1922,Brandon Bass,3700,PF,17.33,LAL,2015-11-24,LAL,GSW,2015-11-24 223000,12,12.00,3700,12.66
2032,Juan Jose Barea,3700,PG,19.00,DAL,2015-11-24,DAL,MEM,2015-11-24 200000,26,21.40,3700,15.26
1970,Jared Dudley,3600,SF,17.00,WAS,2015-11-24,IND,WAS,2015-11-24 190000,27,9.40,3700,10.71
2349,Gerald Henderson,3600,SG,11.00,POR,2015-11-24,CHI,POR,2015-11-24 220000,16,5.20,3700,6.67
2050,JaVale McGee,3600,C,12.00,DAL,2015-11-24,DAL,MEM,2015-11-24 200000,0,0.00,3700,9.91
8252,John Jenkins,3600,SG,6.00,DAL,2015-11-24,DAL,MEM,2015-11-24 200000,2,2.50,3600,4.62
2672,Garrett Temple,3600,PG,12.00,WAS,2015-11-24,IND,WAS,2015-11-24 190000,17,10.20,3600,7.85
2648,Glenn Robinson III,3600,SF,5.00,IND,2015-11-24,IND,WAS,2015-11-24 190000,0,0.00,3500,3.06
581955,JaMychal Green,3600,PF,24.67,MEM,2015-11-24,DAL,MEM,2015-11-24 200000,16,20.70,3700,17.81
747,Charlie Villanueva,3500,PF,8.00,DAL,2015-11-24,DAL,MEM,2015-11-24 200000,9,2.00,3500,7.22
2520,Gary Neal,3500,SG,19.00,WAS,2015-11-24,IND,WAS,2015-11-24 190000,28,25.60,3500,13.39
1193452,R.J. Hunter,3500,SG,11.00,BOS,2015-11-24,BOS,ATL,2015-11-24 200000,20,20.40,3500,7.02
10108,Noah Vonleh,3500,PF,23.00,POR,2015-11-24,CHI,POR,2015-11-24 220000,12,12.60,3500,11.76
3835,Luc Mbah a Moute,3500,SF,4.67,LAC,2015-11-24,LAC,DEN,2015-11-24 210000,1,3.20,3500,3.72
2384,Lance Stephenson,3500,SG,20.00,LAC,2015-11-24,LAC,DEN,2015-11-24 210000,14,7.40,3500,11.78
1193451,Terry Rozier,3500,PG,5.00,BOS,2015-11-24,BOS,ATL,2015-11-24 200000,3,5.00,3500,3.21
1963,Jeremy Evans,3500,PF,0.33,DAL,2015-11-24,DAL,MEM,2015-11-24 200000,4,7.40,3500,0.24
1193448,Jordan Mickey,3500,PF,5.00,BOS,2015-11-24,BOS,ATL,2015-11-24 200000,,,3500,5.07
10097,Justin Holiday,3500,SG,11.00,ATL,2015-11-24,BOS,ATL,2015-11-24 200000,2,0.00,3500,6.77
2015,Ian Clark,3500,SG,3.00,GSW,2015-11-24,LAL,GSW,2015-11-24 223000,6,7.90,3500,3.12
10080,Marreese Speights,3500,PF,6.00,GSW,2015-11-24,LAL,GSW,2015-11-24 223000,11,2.40,3500,6.79
1193502,Larry Nance Jr.,3500,PF,13.00,LAL,2015-11-24,LAL,GSW,2015-11-24 223000,17,15.40,3500,7.97
2045,James Young,3500,SF,0.00,BOS,2015-11-24,BOS,ATL,2015-11-24 200000,3,5.00,3500,0.00
1193435,Lamar Patterson,3500,SG,21.00,ATL,2015-11-24,BOS,ATL,2015-11-24 200000,22,22.70,3600,12.22
1862,Vince Carter,3500,SF,4.00,MEM,2015-11-24,DAL,MEM,2015-11-24 200000,11,5.40,3500,2.37
6723,Tarik Black,3500,C,0.67,LAL,2015-11-24,LAL,GSW,2015-11-24 223000,12,13.20,3500,0.57
1193501,Metta World Peace,3500,SF,16.33,LAL,2015-11-24,LAL,GSW,2015-11-24 223000,9,7.90,3500,11.38
721,Maurice Harkless,3500,SF,22.00,POR,2015-11-24,CHI,POR,2015-11-24 220000,12,5.70,3500,14.80
6640,Shaun Livingston,3500,PG,20.67,GSW,2015-11-24,LAL,GSW,2015-11-24 223000,15,10.70,3500,13.17
1193500,Marcelo Huertas,3500,PG,3.00,LAL,2015-11-24,LAL,GSW,2015-11-24 223000,12,8.20,3500,2.38
2000,Jonas Jerebko,3500,PF,13.00,BOS,2015-11-24,BOS,ATL,2015-11-24 200000,14,7.60,3500,7.74
1887,Randy Foye,3500,SG,15.00,DEN,2015-11-24,LAC,DEN,2015-11-24 210000,12,8.60,3500,8.86
2615,Mike Miller,3500,SF,0.00,DEN,2015-11-24,LAC,DEN,2015-11-24 210000,13,12.20,3500,0.00
1997,Tony Snell,3500,SG,18.00,CHI,2015-11-24,CHI,POR,2015-11-24 220000,13,5.00,3500,9.11
1930,Mike Scott,3500,SF,13.00,ATL,2015-11-24,BOS,ATL,2015-11-24 200000,17,14.70,3500,9.76
705,Wesley Johnson,3500,SF,5.00,LAC,2015-11-24,LAC,DEN,2015-11-24 210000,24,16.90,3500,3.57
19069,E'Twaun Moore,3500,PG,17.67,CHI,2015-11-24,CHI,POR,2015-11-24 220000,8,0.00,3500,10.26
3895,Allen Crabbe,3500,SG,22.00,POR,2015-11-24,CHI,POR,2015-11-24 220000,30,13.90,3500,12.37
766,Raymond Felton,3500,PG,22.00,DAL,2015-11-24,DAL,MEM,2015-11-24 200000,23,22.80,3500,12.39
2035,Leandro Barbosa,3500,SG,12.00,GSW,2015-11-24,LAL,GSW,2015-11-24 223000,16,21.70,3500,9.89
761,Nick Young,3500,SG,19.33,LAL,2015-11-24,LAL,GSW,2015-11-24 223000,23,9.70,3500,14.13
2034,Doug McDermott,3500,SF,19.67,CHI,2015-11-24,CHI,POR,2015-11-24 220000,25,8.90,3700,12.45
14366,Shelvin Mack,3500,PG,0.00,ATL,2015-11-24,BOS,ATL,2015-11-24 200000,3,4.70,3600,0.00
2033,Brandon Rush,3500,SG,0.00,GSW,2015-11-24,LAL,GSW,2015-11-24 223000,8,3.20,3500,0.00
13085,Mike Muscala,3500,PF,16.00,ATL,2015-11-24,BOS,ATL,2015-11-24 200000,15,12.60,3500,12.18
1193469,Justin Anderson,3500,SF,0.00,DAL,2015-11-24,DAL,MEM,2015-11-24 200000,4,3.20,3500,0.00
1838,Paul Pierce,3500,SF,22.00,LAC,2015-11-24,LAC,DEN,2015-11-24 210000,18,6.20,3600,14.43
1193591,Kelly Oubre Jr.,3500,SF,8.00,WAS,2015-11-24,IND,WAS,2015-11-24 190000,1,0.00,3500,5.58
1808,Russell Westbrook,11600,PG,33.33,OKC,2015-11-25,BKN,OKC,2015-11-25 200000,35,60.70,11900,52.90
684,Anthony Davis,11100,PF,35.00,NOP,2015-11-25,NOP,PHX,2015-11-25 210000,39,50.40,10800,40.36
679,James Harden,10400,SG,40.00,HOU,2015-11-25,MEM,HOU,2015-11-25 200000,40,57.50,10300,47.12
2642,Kevin Durant,10200,SF,33.00,OKC,2015-11-25,BKN,OKC,2015-11-25 200000,37,47.70,10300,38.71
2551,LeBron James,10100,SF,33.67,CLE,2015-11-25,CLE,TOR,2015-11-25 193000,39,41.20,10100,43.19
1856,Andre Drummond,9600,C,33.00,DET,2015-11-25,MIA,DET,2015-11-25 193000,32,55.00,9700,43.53
2550,Blake Griffin,9200,PF,32.67,LAC,2015-11-25,UTA,LAC,2015-11-25 223000,38,59.90,9200,37.17
1812,Carmelo Anthony,9100,SF,33.00,NYK,2015-11-25,NYK,ORL,2015-11-25 190000,35,46.90,9000,38.06
2557,Chris Paul,8900,PG,30.67,LAC,2015-11-25,UTA,LAC,2015-11-25 223000,34,46.00,8900,31.45
1821,John Wall,8800,PG,32.00,WAS,2015-11-25,WAS,CHA,2015-11-25 190000,35,36.00,8800,35.07
768,Kawhi Leonard,8800,SF,34.00,SAS,2015-11-25,DAL,SAS,2015-11-25 203000,40,45.10,8500,42.16
1816,Paul Millsap,8600,PF,33.00,ATL,2015-11-25,ATL,MIN,2015-11-25 200000,31,42.00,8600,37.03
1815,Kyle Lowry,8600,PG,35.00,TOR,2015-11-25,CLE,TOR,2015-11-25 193000,37,49.60,8700,37.80
30148,Hassan Whiteside,8500,C,26.67,MIA,2015-11-25,MIA,DET,2015-11-25 193000,29,33.60,8500,35.62
1814,Eric Bledsoe,8500,SG,36.33,PHX,2015-11-25,NOP,PHX,2015-11-25 210000,37,30.90,8400,40.90
1864,Rajon Rondo,8400,PG,42.67,SAC,2015-11-25,SAC,MIL,2015-11-25 200000,38,38.30,8000,39.15
2554,Kevin Love,8300,PF,32.67,CLE,2015-11-25,CLE,TOR,2015-11-25 193000,35,36.60,8000,35.77
2333,Kemba Walker,8200,PG,36.33,CHA,2015-11-25,WAS,CHA,2015-11-25 190000,40,24.90,7500,37.55
688,Dwight Howard,8100,C,32.00,HOU,2015-11-25,MEM,HOU,2015-11-25 200000,39,24.50,8100,36.16
1832,Chris Bosh,8000,PF,32.67,MIA,2015-11-25,MIA,DET,2015-11-25 193000,30,23.60,8100,35.46
1852,Derrick Favors,8000,PF,31.67,UTA,2015-11-25,UTA,LAC,2015-11-25 223000,32,33.60,8100,33.70
6651,Brook Lopez,8000,C,31.67,BKN,2015-11-25,BKN,OKC,2015-11-25 200000,33,43.60,8000,32.83
1833,Brandon Knight,7900,PG,37.00,PHX,2015-11-25,NOP,PHX,2015-11-25 210000,42,55.80,8000,37.18
1807,LaMarcus Aldridge,7800,PF,29.00,SAS,2015-11-25,DAL,SAS,2015-11-25 203000,34,28.90,7800,28.51
1863,Marc Gasol,7800,C,37.00,MEM,2015-11-25,MEM,HOU,2015-11-25 200000,38,20.40,7800,36.57
1859,Greg Monroe,7800,C,33.00,MIL,2015-11-25,SAC,MIL,2015-11-25 200000,28,30.90,7700,39.24
1822,Rudy Gay,7600,SF,31.67,SAC,2015-11-25,SAC,MIL,2015-11-25 200000,36,49.00,7500,34.47
1820,Isaiah Thomas,7600,PG,29.67,BOS,2015-11-25,PHI,BOS,2015-11-25 193000,38,42.80,7600,33.05
2592,DeAndre Jordan,7600,C,37.00,LAC,2015-11-25,UTA,LAC,2015-11-25 223000,31,32.20,7600,32.80
1810,DeMar DeRozan,7500,SG,35.00,TOR,2015-11-25,CLE,TOR,2015-11-25 193000,40,32.60,7600,32.34
1964,Andrew Wiggins,7500,SF,37.33,MIN,2015-11-25,ATL,MIN,2015-11-25 200000,35,24.30,7200,30.20
2582,Reggie Jackson,7500,PG,33.00,DET,2015-11-25,MIA,DET,2015-11-25 193000,26,32.30,7800,33.56
1827,Al Horford,7400,C,32.33,ATL,2015-11-25,ATL,MIN,2015-11-25 200000,33,31.40,7400,37.79
696,Nikola Vucevic,7300,C,33.00,ORL,2015-11-25,NYK,ORL,2015-11-25 190000,31,43.40,7500,36.66
770,Victor Oladipo,7200,SG,35.00,ORL,2015-11-25,NYK,ORL,2015-11-25 190000,26,31.80,7500,30.21
1813,Dwyane Wade,7200,SG,32.00,MIA,2015-11-25,MIA,DET,2015-11-25 193000,23,11.40,7300,33.39
1823,Jeff Teague,7100,PG,31.00,ATL,2015-11-25,ATL,MIN,2015-11-25 200000,33,37.50,7100,30.88
1895,Ricky Rubio,7100,PG,32.00,MIN,2015-11-25,ATL,MIN,2015-11-25 200000,21,18.60,7100,32.95
2325,Al Jefferson,7100,C,27.00,CHA,2015-11-25,WAS,CHA,2015-11-25 190000,29,30.70,7300,25.76
1973,Giannis Antetokounmpo,7000,SG,31.33,MIL,2015-11-25,SAC,MIL,2015-11-25 200000,30,34.00,7000,30.78
1839,Nicolas Batum,7000,SF,38.00,CHA,2015-11-25,WAS,CHA,2015-11-25 190000,33,42.90,6800,32.57
1989,Rudy Gobert,7000,C,32.67,UTA,2015-11-25,UTA,LAC,2015-11-25 223000,37,28.70,7300,27.34
2572,Bradley Beal,6900,SG,32.00,WAS,2015-11-25,WAS,CHA,2015-11-25 190000,37,24.80,6900,27.84
1193525,Karl-Anthony Towns,6900,C,27.67,MIN,2015-11-25,ATL,MIN,2015-11-25 200000,22,13.70,7200,28.52
1836,Mike Conley,6900,PG,32.00,MEM,2015-11-25,MEM,HOU,2015-11-25 200000,33,25.70,6900,28.07
683,Tim Duncan,6800,C,27.00,SAS,2015-11-25,DAL,SAS,2015-11-25 203000,28,20.80,6900,26.62
1843,Deron Williams,6700,PG,34.67,DAL,2015-11-25,DAL,SAS,2015-11-25 203000,36,34.50,6700,31.22
1193534,Kristaps Porzingis,6700,PF,32.33,NYK,2015-11-25,NYK,ORL,2015-11-25 190000,36,35.30,6300,37.31
690,Ryan Anderson,6700,PF,36.33,NOP,2015-11-25,NOP,PHX,2015-11-25 210000,37,27.70,6600,30.14
699,Tobias Harris,6600,SF,34.00,ORL,2015-11-25,NYK,ORL,2015-11-25 190000,33,33.00,6800,27.25
1193554,Jahlil Okafor,6600,C,31.67,PHI,2015-11-25,PHI,BOS,2015-11-25 193000,35,36.30,6400,31.75
1844,Gordon Hayward,6600,SF,34.33,UTA,2015-11-25,UTA,LAC,2015-11-25 223000,40,46.40,6600,27.66
728,Elfrid Payton,6500,PG,31.67,ORL,2015-11-25,NYK,ORL,2015-11-25 190000,35,33.70,6900,25.32
682,Dirk Nowitzki,6500,PF,33.33,DAL,2015-11-25,DAL,SAS,2015-11-25 203000,35,33.80,6500,33.43
1903,Serge Ibaka,6400,PF,32.00,OKC,2015-11-25,BKN,OKC,2015-11-25 200000,32,28.10,6600,30.37
1825,Thaddeus Young,6400,PF,33.00,BKN,2015-11-25,BKN,OKC,2015-11-25 200000,37,35.10,6400,34.62
1916,Jarrett Jack,6400,PG,31.00,BKN,2015-11-25,BKN,OKC,2015-11-25 200000,25,14.90,6300,30.91
1954,Nerlens Noel,6300,PF,29.67,PHI,2015-11-25,PHI,BOS,2015-11-25 193000,34,16.60,6500,23.97
746,Ishmael Smith,6300,PG,31.00,NOP,2015-11-25,NOP,PHX,2015-11-25 210000,35,42.50,5900,29.97
1981,Zaza Pachulia,6200,C,34.00,DAL,2015-11-25,DAL,SAS,2015-11-25 203000,20,3.00,6200,34.66
1919,Mo Williams,6200,PG,33.00,CLE,2015-11-25,CLE,TOR,2015-11-25 193000,31,22.10,6200,30.86
3845,Michael Carter-Williams,6200,PG,25.67,MIL,2015-11-25,SAC,MIL,2015-11-25 200000,27,6.50,6100,23.26
691,Eric Gordon,6100,SG,36.33,NOP,2015-11-25,NOP,PHX,2015-11-25 210000,34,27.70,6000,30.18
1918,DeMarre Carroll,6100,SF,35.00,TOR,2015-11-25,CLE,TOR,2015-11-25 193000,40,19.60,5900,26.04
701,Trevor Ariza,6000,SF,36.00,HOU,2015-11-25,MEM,HOU,2015-11-25 200000,39,25.90,6000,23.80
1872,Jared Sullinger,6000,PF,26.33,BOS,2015-11-25,PHI,BOS,2015-11-25 193000,32,32.50,6000,33.24
1871,Avery Bradley,6000,SG,31.67,BOS,2015-11-25,PHI,BOS,2015-11-25 193000,36,15.70,6000,25.35
1841,Joe Johnson,6000,SG,33.00,BKN,2015-11-25,BKN,OKC,2015-11-25 200000,31,14.20,6000,24.06
707,Evan Fournier,5900,SG,33.33,ORL,2015-11-25,NYK,ORL,2015-11-25 190000,21,5.40,5900,26.79
1891,Marcus Morris,5900,SF,32.33,DET,2015-11-25,MIA,DET,2015-11-25 193000,36,23.20,6200,21.20
1911,Enes Kanter,5900,C,22.67,OKC,2015-11-25,BKN,OKC,2015-11-25 200000,15,13.80,6300,27.27
1850,Markieff Morris,5800,PF,29.67,PHX,2015-11-25,NOP,PHX,2015-11-25 210000,30,24.10,5300,25.02
2029,Otto Porter,5800,SF,32.33,WAS,2015-11-25,WAS,CHA,2015-11-25 190000,27,6.70,5800,24.59
1880,Marcin Gortat,5800,C,26.33,WAS,2015-11-25,WAS,CHA,2015-11-25 190000,30,35.40,5800,25.57
1809,Goran Dragic,5700,PG,29.33,MIA,2015-11-25,MIA,DET,2015-11-25 193000,30,19.00,5500,22.77
697,Terrence Jones,5700,PF,31.33,HOU,2015-11-25,MEM,HOU,2015-11-25 200000,19,8.30,5700,26.68
2595,Tristan Thompson,5700,PF,33.00,CLE,2015-11-25,CLE,TOR,2015-11-25 193000,37,28.20,5600,28.03
757,Robert Covington,5700,SF,30.00,PHI,2015-11-25,PHI,BOS,2015-11-25 193000,35,39.80,5600,26.85
1878,Khris Middleton,5500,SF,33.00,MIL,2015-11-25,SAC,MIL,2015-11-25 200000,24,33.40,5500,23.46
2649,Zach LaVine,5500,SG,26.33,MIN,2015-11-25,ATL,MIN,2015-11-25 200000,26,31.00,5700,24.91
685,Tony Parker,5500,PG,31.33,SAS,2015-11-25,DAL,SAS,2015-11-25 203000,35,36.60,5300,26.53
1854,Evan Turner,5400,SF,29.00,BOS,2015-11-25,PHI,BOS,2015-11-25 193000,35,30.30,5400,25.43
695,Jrue Holiday,5400,PG,25.00,NOP,2015-11-25,NOP,PHX,2015-11-25 210000,25,28.90,5600,23.33
1879,J.R. Smith,5300,SG,36.00,CLE,2015-11-25,CLE,TOR,2015-11-25 193000,35,27.40,5100,21.71
1969,Jabari Parker,5300,PF,26.00,MIL,2015-11-25,SAC,MIL,2015-11-25 200000,21,17.90,5400,18.00
1869,Alec Burks,5200,SG,31.00,UTA,2015-11-25,UTA,LAC,2015-11-25 223000,28,15.70,5400,23.06
754,Jae Crowder,5100,SF,31.00,BOS,2015-11-25,PHI,BOS,2015-11-25 193000,27,24.60,5100,27.00
1868,Darren Collison,5100,PG,28.00,SAC,2015-11-25,SAC,MIL,2015-11-25 200000,26,23.90,5200,17.73
1834,Ty Lawson,5100,PG,17.33,HOU,2015-11-25,MEM,HOU,2015-11-25 200000,2,0.00,5600,9.75
1193556,T.J. McConnell,5000,PG,27.33,PHI,2015-11-25,PHI,BOS,2015-11-25 193000,20,11.10,5000,22.27
